"today";"start";"end";"HAND PUMP BOREHOLE FUNCTIONALITY SURVEY";"Bohole name and ID";"Village name";"Name of VDC";"Main role of the respondent";"Take a photo of the borehole";"Take a photo of the borehole_URL";"Functional status of the borehole";"If Functional status is one of not functional, No longer exists or abandonedHow long has the hand pump borehole been non-functional or abandoned?";"If Functional status is No longer exists or abandoned Why was the hand pump borehole abandoned?";"If Functional status is Functional, Are there any current problems with the hand pump borehole that require attention?";"What is the current problem?";"If Functional status isn't No longer exists or abandoned and Are there any current problems with the hand pump borehole that require attention?";"What is the current problem?";"What is the current problem?/Broken parts";"What is the current problem?/Irregular supply";"What is the current problem?/Low water flow - Low water pressure";"What is the current problem?/Meter problem";"What is the current problem?/Newly constructed";"What is the current problem?/Poor water quality - Salty, bad taste or colour, other contamination";"What is the current problem?/Seasonal shortages";"What is the current problem?/Structural problems - Civil works, apron, etc";"What is the current problem?/Theft / Vandalism";"What is the current problem?/Worn out parts";"What is the current problem?/Other";"Specify";"If Functional status isn't No longer exists or abandoned, Is water available from the hand pump borehole on the day of the visit?";"Why isn't water available from the system on the day of the visit?";"If Functional status isn't one of No longer exists or abandoned, Not functional: In the last 30 days, has this hand pump borehole provided a continuous supply of water all day every day?";"If In the last 30 days, has this hand pump borehole provided a continuous supply of water all day every day? Is No:In the last 30 days, how many days has the hand pump borehole provided water?";"In the last 30 days, why was water not available for one or more days?";"In the last 30 days, why was water not available for one or more days?/Failure to pay";"In the last 30 days, why was water not available for one or more days?/Lack of contract with Area Mechanic";"In the last 30 days, why was water not available for one or more days?/Low water pressure";"In the last 30 days, why was water not available for one or more days?/Newly constructed";"In the last 30 days, why was water not available for one or more days?/No Plumber or Area Mechanic/No one knows how to fix it";"In the last 30 days, why was water not available for one or more days?/Parts are not available";"In the last 30 days, why was water not available for one or more days?/Political reasons - Community politics";"In the last 30 days, why was water not available for one or more days?/Poor water quality";"In the last 30 days, why was water not available for one or more days?/Power failure";"In the last 30 days, why was water not available for one or more days?/Rationing";"In the last 30 days, why was water not available for one or more days?/Seasonal shortages";"In the last 30 days, why was water not available for one or more days?/System is not functional - Broken parts, dry hole/system";"In the last 30 days, why was water not available for one or more days?/Theft / Vandalism";"In the last 30 days, why was water not available for one or more days?/Don't know";"If the hand pump borehole was repaired in the last 30 days, how many days did it take to get repaired?";"If Functional status isn't one of No longer exists or abandoned, Not functional:How many hours per day is water usually available from this source?";"Has the hand pump borehole been rehabilitated?";"Which year was the hand pump borehole rehabilitated";"Have any major repairs/additions been completed on the hand pump borehole in the past year?";"Which Afridev parts were repaired/replaced?";"Which Afridev parts were repaired/replaced?/Afridev Pump Replacement";"Which Afridev parts were repaired/replaced?/Apron";"Which Afridev parts were repaired/replaced?/Bobbin";"Which Afridev parts were repaired/replaced?/Bush bearings";"Which Afridev parts were repaired/replaced?/Cement";"Which Afridev parts were repaired/replaced?/Centralisers";"Which Afridev parts were repaired/replaced?/Civil works";"Which Afridev parts were repaired/replaced?/Cup seal";"Which Afridev parts were repaired/replaced?/Cylinder";"Which Afridev parts were repaired/replaced?/Foot valve";"Which Afridev parts were repaired/replaced?/Fulcrum pin";"Which Afridev parts were repaired/replaced?/Gasket";"Which Afridev parts were repaired/replaced?/Gate valve";"Which Afridev parts were repaired/replaced?/Handle";"Which Afridev parts were repaired/replaced?/Handle pin";"Which Afridev parts were repaired/replaced?/Hanger pin";"Which Afridev parts were repaired/replaced?/O-ring";"Which Afridev parts were repaired/replaced?/Pedestal";"Which Afridev parts were repaired/replaced?/Pipe";"Which Afridev parts were repaired/replaced?/Plunger";"Which Afridev parts were repaired/replaced?/Pump head";"Which Afridev parts were repaired/replaced?/Pump head cover";"Which Afridev parts were repaired/replaced?/Rising main (PVC)";"Which Afridev parts were repaired/replaced?/Rods";"Which Afridev parts were repaired/replaced?/Rope";"Which Afridev parts were repaired/replaced?/Security system";"Which Afridev parts were repaired/replaced?/Sockets";"Which Afridev parts were repaired/replaced?/U-seal";"If Which Afridev parts were repaired/replaced? Includes Rods:How many rods were replaced?";"How much did the repairs/upgrade cost (in Kwacha)?";"Who did the repairs";"Specify";"Is this hand pump borehole managed by a water/WaSH committee?";"How many people are on the Hand pump borehole Committee?";"How many women are on the Hand pump borehole Committee?";"do you have a treasurer in the comittee?";"What is the gender of the Treasurer for the Hand pump borehole Committee?";"How many active people/members serve on the water/ WaSH Committee?";"What positions do women hold on the Water/ WaSH committee?";"When was the last time the Water committee met?";"Does the Water committee ever hold meetings with the community?";"When was the last time that the Water/ WaSH committee held a community meeting?";"About how many community members attended the last meeting? (99 is don’t know)";"What activities has the Water/ WaSH committee done in the past year?";"Were Water/WaSH committee members elected or appointed?";"Do you conduct preventive maintenance?";"If yes, how frequent? (per year)";"When did you last do mantainance?";"If no, what are the reasons?";"If no, what are the reasons?/Lack of money";"If no, what are the reasons?/Lack of technical expertise";"If no, what are the reasons?/Parts not available";"If no, what are the reasons?/Lack of understanding/commitment to Preventative Maintenance";"If no, what are the reasons?/Other";"Specify";"Do you require external support?";"If yes, what?";"Who do you call when the repairs are beyond your capacity";"can you do major repairs as a committee?";"Do you know the year when the borehole was constructed?";"What year was the hand pump borehole constructed?";"How many households use (d) this hand pump borehole?";"How many households are (were) registered users of the hand pump borehole?";"Is there a record book for registered users that can be viewed?";"Record the number of registered users of the hand pump borehole listed in the record Book";"What type of hand pump is present?";"Does (did) the hand pump borehole have a fee collection system?";"Is (was) the water fee collected on a regular schedule?";"How many households in the community paid a water fee the last time it was collected?";"Is there a tariff or user fee for water use from the hand pump borehole?";"Why is there no tariff or user fee?";"Specify";"What happens when the hand pump borehole breaks down?";"Specify";"How often is the tariff/user fee collected?";"How much is the tariff/user fee (in Kwacha)?";"What costs were considered when setting the tariff or user fee?";"What costs were considered when setting the tariff or user fee?/Affordability";"What costs were considered when setting the tariff or user fee?/Operation costs - e.g. salary of the water seller";"What costs were considered when setting the tariff or user fee?/Maintenance costs";"What costs were considered when setting the tariff or user fee?/Total replacement cost for the system";"What costs were considered when setting the tariff or user fee?/Set by local government";"What costs were considered when setting the tariff or user fee?/Bill payments";"Is there a service provider or someone responsible for operating and/or maintaining this hand pump borehole or water system?";"Are there financial records/books for the hand pump borehole?";"Is it possible to review the records/books?";"What is the balance listed in the records (in Kwacha)?";"Is there a service provider or someone responsible for operating and/or maintaining this hand pump borehole or water system?";"Does the service provider have a bank account?";"How much is the bank balance";"What do you do with the cash collected?";"The last time this hand pump borehole broke down, did the water committee collect additional money from community members to cover the cost of repairs?";"In some communities, water users will make non-monetary contributions to help keep water facilities running. Do you know of one or more community members who have contributed the following:";"In some communities, water users will make non-monetary contributions to help keep water facilities running. Do you know of one or more community members who have contributed the following:/Communal labor (ex: farming)";"In some communities, water users will make non-monetary contributions to help keep water facilities running. Do you know of one or more community members who have contributed the following:/Donate goods or livestock (ex: shear nuts, maize, bowl of rice)";"In some communities, water users will make non-monetary contributions to help keep water facilities running. Do you know of one or more community members who have contributed the following:/Fundraising activities";"In some communities, water users will make non-monetary contributions to help keep water facilities running. Do you know of one or more community members who have contributed the following:/Decline to state";"In some communities, water users will make non-monetary contributions to help keep water facilities running. Do you know of one or more community members who have contributed the following:/Don't Know";"In some communities, water users will make non-monetary contributions to help keep water facilities running. Do you know of one or more community members who have contributed the following:/Not Applicable";"In some communities, water users will make non-monetary contributions to help keep water facilities running. Do you know of one or more community members who have contributed the following:/Other";"Specify";"Does (did) your community have sufficient funds to support operations and maintenance?";"How much money do you currently have for supporting operations and maintenance?";"How much do you source to support operations and maintenance annually?";"How much money do u need to manage this borehole without financial problems annually?";"How far away are (were) the materials you use for hand pump borehole repairs (ex. spare parts, tools, etc.)?";"How long does it take to get the materials you use for hand pump borehole repairs (e.g. spare parts, tools, etc.?)";"Do you call someone to assess or fix the hand pump borehole if there is (was) a technical problem that cannot be fixed on this hand pump borehole?";"Did the person come the last time you called?";"Does (did) your community have a plan for operation and maintenance of the hand pump borehole?";"Is (was) there at least one operator or caretaker for this hand pump borehole?";"Has at least one of these people received training in operation and maintenance of the system?";"Is (was) the operator/caretaker paid?";"How much is (was) she/he paid per month?";"How many hours does (did) the operator or caretaker work each month?";"Who financed the construction of this hand pump borehole";"Does the hand pump borehole have continuous water service availability? (24 hours per day per year)";"Does the hand pump borehole have only seasonal service?";"Does the hand pump borehole have continuous water service (24 hours/day) during the season when the hand pump borehole is available for use?";"Does the hand pump borehole have a scheduled water service?";"How much time has passed since the last time this hand pump borehole was used?";"is the hand pump borehole functioning? Ask to conduct flow test";"Record the number of pump strokes required for water to come out.";"Record number of pump strokes required to fill the 20 liter container";"Record the time required to fill the 20 liter container";"Has the hand pump borehole broken down in the past year?";"How many breakdowns happened in the past year?";"Has this hand pump borehole had a breakdown in the past two weeks?";"For what length of time was the hand pump borehole nonfunctional during its last breakdown?";"The end of the survey";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-05-16";"2023-05-16 17:17:07.491000+02:00";"2023-05-16 17:22:27.502000+02:00";"";"";"";"Mwandovi";"Hand pump borehole committee chair";"";"";"Functional";"";"";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"";"Yes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"Yes";"2020-01-01";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"15";"9";"Yes";"Female";"15";"";"23/04/23";"Yes";"24/04/23";"41";"";"Elected";"Yes";"3";"02/05/23";"";"";"";"";"";"";"";"Yes";"Spare parts";"Area mechanic";"Yes";"Yes";"2002-01-01";"41";"41";"";"";"Afridev";"Yes";"Yes";"41";"Yes";"";"";"";"";"Per month";"500";"Affordability";"1";"0";"0";"0";"0";"0";"Yes";"Yes";"Yes";"100000";"Yes";"No";"";"Airtel money";"No";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"Yes";"100000";"200000";"200000";"Accessible within the community";"30";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"15000";"5";"";"Yes";"";"";"";"0";"Yes";"";"";"";"Yes";"1";"No";"30";"";"238654172";"55375987-7bff-430b-9cc2-8eb67dd905ff";"2023-05-16 15:23:03";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"45"
"2023-05-17";"2023-05-17 09:54:06.636000+02:00";"2023-05-17 10:03:56.454000+02:00";"";"";"";"Lwezga";"Hand pump borehole committee chair";"";"";"Functional";"";"";"Yes";"Poor water quality";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"";"Yes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"15";"2";"Yes";"Male";"6";"";"23/03/23";"Yes";"24/03/23";"16";"";"Elected";"No";"";"";"Lack of technical expertise Parts not available Lack of understanding/commitment to Preventative Maintenance Other";"0";"1";"1";"1";"1";"In active committee";"Yes";"Training, spare parts";"";"No";"Yes";"2011-01-01";"21";"21";"";"";"Afridev";"Yes";"No";"11";"Yes";"";"";"";"";"Per month";"500";"Affordability";"1";"0";"0";"0";"0";"0";"Yes";"Yes";"Yes";"15000";"Yes";"No";"";"Cash";"Yes";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"Yes";"15000";"45000";"150000";">20 km away";"280";"Yes";"Yes";"No";"No";"";"";"";"";"";"Yes";"";"";"";"0";"Yes";"";"";"";"No";"";"No";"999";"";"238891943";"429dd679-b78b-4ea7-b4a2-0b40d345c569";"2023-05-17 13:09:37";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"46"
"2023-05-17";"2023-05-17 10:04:02.541000+02:00";"2023-05-17 10:17:22.734000+02:00";"";"";"";"Lwezga";"Community member";"";"";"Not functional";"269";"";"";"";"Yes";"Broken parts";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"No";"System is broken";"No";"1 day";"Lack of contract with Area Mechanic Parts are not available";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"Training, spare parts";"Area mechanic";"No";"";"";"15";"0";"";"";"Afridev";"No";"";"";"No";"Other";"No committee";"Abandon / Nothing";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"No";"";"";"";"";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"0";"200000";">20 km away";"260";"Yes";"Yes";"No";"No";"";"";"";"";"";"Yes";"";"";"";"269";"No";"";"";"";"Yes";"1";"Yes";"269";"";"238891949";"7029816d-1cca-4348-b5a7-e48485f30f75";"2023-05-17 13:09:38";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"47"
"2023-05-17";"2023-05-17 10:17:29.630000+02:00";"2023-05-17 10:28:38.285000+02:00";"";"";"";"Lwezga";"Community member";"";"";"Functional";"";"";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"";"Yes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"Yes";"2019-01-01";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"15";"8";"Yes";"Female";"15";"";"21/12/22";"Yes";"23/01/23";"26";"";"Elected";"Yes";"2";"23/01/23";"";"";"";"";"";"";"";"Yes";"Spare parts";"Area mechanic";"Yes";"Yes";"2011-01-01";"29";"29";"";"";"Afridev";"Yes";"Yes";"24";"Yes";"";"";"";"";"Per month";"500";"Affordability";"1";"0";"0";"0";"0";"0";"Yes";"Yes";"Yes";"100000";"Yes";"No";"";"Airtel money";"No";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"100000";"200000";">20 km away";"360";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"";"";"";"Yes";"";"";"";"";"No";"";"";"";"Yes";"1";"No";"65";"";"238891952";"2b5bfe71-f8e8-459b-9c71-48d1fd70182d";"2023-05-17 13:09:38";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"48"
"2023-05-17";"2023-05-17 10:47:10.254000+02:00";"2023-05-17 10:56:36.917000+02:00";"";"";"";"Lwezga";"Hand pump borehole committee chair";"";"";"No longer exists or abandoned";"284";"Vandalism";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"1 day";"Theft / Vandalism";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"11";"5";"Yes";"Male";"11";"";"01/04/21";"Yes";"02/04/21";"24";"";"Elected";"No";"";"";"Other";"0";"0";"0";"0";"1";"No handle";"Yes";"Rehabilitation";"Area mechanic";"No";"";"";"24";"24";"";"";"Afridev";"No";"";"";"No";"Other";"Borehole not working";"Abandon / Nothing";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"No";"";"";"";"No";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"0";"800000";">20 km away";"720";"No";"";"No";"No";"";"";"";"";"";"Yes";"";"";"";"";"No";"";"";"";"Yes";"1";"Yes";"287";"";"238891955";"1ec60111-e05b-4d16-be96-1e98f59c4d4b";"2023-05-17 13:09:39";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"49"
"2023-05-17";"2023-05-17 11:09:06.194000+02:00";"2023-05-17 11:20:00.473000+02:00";"";"";"";"Lwezga";"Hand pump borehole committee chair";"";"";"Functional";"";"";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"";"Yes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"15";"6";"Yes";"Male";"15";"";"07/01/23";"Yes";"09/01/23";"23";"";"Elected";"Yes";"3";"09/01/23";"";"";"";"";"";"";"";"Yes";"Spare parts";"Area mechanic";"Yes";"Yes";"2017-01-01";"24";"24";"";"";"Afridev";"Yes";"Yes";"24";"Yes";"";"";"";"";"Per month";"500";"Affordability";"1";"0";"0";"0";"0";"0";"Yes";"Yes";"Yes";"100000";"Yes";"No";"";"Bank Mjigo";"No";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"100000";"200000";"0-20 km away";"160";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"10000";"5";"";"Yes";"";"";"";"0";"Yes";"";"";"";"Yes";"1";"No";"39";"";"238891959";"186a24e8-57ff-4fd7-a59a-cc3535b04d02";"2023-05-17 13:09:39";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"50"
"2023-05-17";"2023-05-17 14:35:52.003000+02:00";"2023-05-17 14:41:57.683000+02:00";"";"";"";"Lwezga";"Hand pump borehole committee member";"";"";"Functional";"";"";"Yes";"Poor water quality";"Yes";"Poor water quality - Salty, bad taste or colour, other contamination";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"Yes";"";"Yes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"10";"3";"Yes";"Male";"6";"";"11/02/23";"Yes";"13/02/23";"15";"";"Elected";"Yes";"2";"23/02/23";"";"";"";"";"";"";"";"Yes";"Spare parts, water treatment";"Area mechanic";"No";"Yes";"2012-01-01";"24";"24";"";"";"Afridev";"Yes";"Yes";"21";"Yes";"";"";"";"";"Per month";"400";"Affordability";"1";"0";"0";"0";"0";"0";"Yes";"Yes";"Yes";"15000";"Yes";"No";"";"Airtel money";"Yes";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"60000";"200000";"Accessible within the community";"45";"Yes";"Yes";"No";"Yes";"Yes";"Yes";"10000";"5";"";"Yes";"";"";"";"0";"Yes";"";"";"";"Yes";"1";"No";"39";"";"238891966";"144bc731-9769-40d9-8e72-32f75503c923";"2023-05-17 13:09:40";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"51"
"2023-05-17";"2023-05-17 14:54:23.740000+02:00";"2023-05-17 14:58:43.306000+02:00";"";"";"";"Lwezga";"Community member";"";"";"Functional";"";"";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"";"Yes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"Spare parts, training";"Area mechanic";"No";"Yes";"2015-01-01";"21";"21";"";"";"Afridev";"No";"";"";"No";"Other";"No committee";"Never experience breakdown";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"No";"";"";"";"";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"0";"200000";"0-20 km away";"360";"Yes";"Yes";"No";"No";"";"";"";"";"";"Yes";"";"";"";"0";"Yes";"";"";"";"No";"";"No";"";"";"238891971";"33e3568a-1660-4c94-bc9f-2b0aff94756e";"2023-05-17 13:09:40";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"52"
"2023-05-17";"2023-05-17 14:58:48.022000+02:00";"2023-05-17 14:59:53.748000+02:00";"";"";"";"Lwezga";"Area Mechanic";"";"";"No longer exists or abandoned";"458";"Vandalism";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"238891976";"32499863-336d-4f4d-a7a5-34611f79e419";"2023-05-17 13:09:41";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"53"
"2023-05-17";"2023-05-17 15:00:11.564000+02:00";"2023-05-17 15:04:55.084000+02:00";"";"";"";"Lwezga";"Community member";"";"";"Not functional";"69";"";"";"";"Yes";"Broken parts Worn out parts";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"No";"System is broken";"No";"1 day";"Lack of contract with Area Mechanic Parts are not available";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Nobody";"No";"";"";"15";"15";"";"";"Afridev";"No";"";"";"No";"Other";"No committee, people do not contribute";"Abandon / Nothing";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"No";"";"";"";"";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"0";"230000";">20 km away";"460";"No";"";"No";"No";"";"";"";"";"";"Yes";"";"";"";"69";"No";"";"";"";"No";"";"Yes";"69";"";"238891982";"74abff85-a744-49a4-91a2-ffd263681c37";"2023-05-17 13:09:41";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"54"
"2023-05-17";"2023-05-17 15:05:00.744000+02:00";"2023-05-17 15:08:56.188000+02:00";"";"";"";"Lwezga";"Community member";"";"";"No longer exists or abandoned";"3500";"Blockage, system non functional";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"1 day";"System is not functional - Broken parts, dry hole/system";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"35000";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"Rehabilitation";"Area mechanic";"No";"";"";"17";"0";"";"";"Afridev";"No";"";"";"No";"Other";"No committee";"Abandon / Nothing";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"No";"";"";"";"";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"0";"800000";">20 km away";"1440";"No";"";"No";"No";"";"";"";"";"";"Yes";"";"";"";"";"No";"";"";"";"Yes";"1";"No";"3500";"";"238891986";"4e5bfa06-08f7-4d9e-949f-7a1d5fda4c1b";"2023-05-17 13:09:42";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"55"
"2023-05-18";"2023-05-18 15:08:20.341000+02:00";"2023-05-18 15:17:38.653000+02:00";"";"";"";"Mtambwe";"Hand pump borehole committee chair";"";"";"Not functional";"760";"";"";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"System is broken";"Don't know";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"No";"";"Yes";"Apron Bobbin Bush bearings Centralisers Rods";"0";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"100,000 - 150,000";"Local Government";"";"Yes";"10";"6";"Yes";"Female";"6";"";"10/02/20";"No";"";"";"";"Elected";"No";"";"";"Lack of technical expertise Parts not available Lack of understanding/commitment to Preventative Maintenance";"0";"1";"1";"1";"0";"";"Yes";"Training, spare parts";"Water monitoring assistant";"No";"";"";"31";"0";"";"";"Afridev";"No";"";"";"No";"Committee has had no training";"";"Contribute to maintain";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"No";"";"";"";"Yes";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"0";"200000";">20 km away";"360";"No";"";"No";"No";"";"";"";"";"";"Yes";"";"";"";"0";"No";"";"";"";"Yes";"2";"Yes";"760";"";"239182048";"2e622555-79e6-422a-a248-4ccf875e5e6e";"2023-05-18 13:40:23";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"56"
"2023-05-18";"2023-05-18 15:17:43.744000+02:00";"2023-05-18 15:22:19.620000+02:00";"";"";"";"Mtambwe";"Area Mechanic";"";"";"Not functional";"365";"";"";"";"Yes";"Broken parts";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"No";"System is broken";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"24";"No";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Yes";"Training, spare parts";"Area mechanic";"No";"";"";"20";"20";"";"";"Afridev";"No";"";"";"No";"Other";"No committee";"Report to private contractor - Includes Area Mechanic";"";"";"";"";"";"";"";"";"";"";"No";"";"";"";"No";"";"";"";"";"Not Applicable";"0";"0";"0";"0";"0";"1";"0";"";"No";"";"0";"200000";">20 km away";"720";"No";"";"No";"Yes";"Yes";"No";"";"";"";"Yes";"";"";"";"0";"No";"";"";"";"Yes";"2";"Yes";"760";"";"239182051";"727109b7-2df7-4f81-9387-708214bc4b34";"2023-05-18 13:40:24";"";"";"submitted_via_web";"";"vBhNYAdVck8T6Gvs8VDWfE";"";"57"
